,,,,,,,,,,
State - All Districts,,,,,,,,,,
Kindergarten Entrance Inventory Results - Literacy Skills,,,,,,,,,,
All Years,,,,,,,,,,
,,,,,,,,,,
,,- Indicates no data,,,,,,,,
,,,,,,,Literacy Skills (%),,,
,District ID,,District Name,School Year,Number of Students Tested,,Level 1,Level 2,Level 3,
,056,,Granby School District,2009-10,152,,5.3,25.0,69.7,
,058,,Griswold School District,2009-10,113,,31.0,48.7,20.4,
,059,,Groton School District,2009-10,468,,39.7,38.9,21.4,
,060,,Guilford School District,2009-10,247,,8.5,27.1,64.4,
,062,,Hamden School District,2009-10,426,,24.6,48.8,26.5,
,063,,Hampton School District,2009-10,15,,46.7,13.3,40.0,
,064,,Hartford School District,2009-10,"1,669",,28.8,47.0,24.3,
,065,,Hartland School District,2009-10,30,,20.0,66.7,13.3,
,067,,Hebron School District,2009-10,120,,6.7,30.0,63.3,
,286,,Highville Charter School District,2009-10,39,,2.6,23.1,74.4,
,264,,Integrated Day Charter School District,2009-10,32,,18.8,31.3,50.0,
,261,,Jumoke Academy District,2009-10,44,,9.1,38.6,52.3,
,068,,Kent School District,2009-10,36,,19.4,33.3,47.2,
,069,,Killingly School District,2009-10,192,,27.6,44.8,27.6,
,245,,Learn,2009-10,245,,17.6,39.2,43.3,
,071,,Lebanon School District,2009-10,78,,21.8,52.6,25.6,
,072,,Ledyard School District,2009-10,167,,31.7,46.1,22.2,
,073,,Lisbon School District,2009-10,41,,9.8,22.0,68.3,
,074,,Litchfield School District,2009-10,75,,42.7,46.7,10.7,
,076,,Madison School District,2009-10,168,,5.4,38.7,56.0,
,077,,Manchester School District,2009-10,550,,31.6,48.4,20.0,
,078,,Mansfield School District,2009-10,115,,13.0,33.9,53.0,
,079,,Marlborough School District,2009-10,81,,13.6,43.2,43.2,
,080,,Meriden School District,2009-10,640,,33.0,45.2,21.9,
,084,,Milford School District,2009-10,477,,25.8,41.9,32.3,
,085,,Monroe School District,2009-10,245,,17.6,51.4,31.0,
,086,,Montville School District,2009-10,162,,20.4,33.3,46.3,
,088,,Naugatuck School District,2009-10,339,,15.6,51.3,33.0,
,280,,"New Beginnings Inc., Family Academy District",2009-10,42,,26.2,59.5,14.3,
,089,,New Britain School District,2009-10,856,,38.7,46.6,14.7,
,090,,New Canaan School District,2009-10,258,,27.9,43.0,29.1,
,091,,New Fairfield School District,2009-10,188,,11.7,34.0,54.3,
,092,,New Hartford School District,2009-10,74,,4.1,51.4,44.6,
,093,,New Haven School District,2009-10,"1,542",,28.7,42.4,28.9,
,095,,New London School District,2009-10,192,,35.9,43.8,20.3,
,096,,New Milford School District,2009-10,323,,17.0,39.3,43.7,
,094,,Newington School District,2009-10,321,,20.9,38.3,40.8,
,097,,Newtown School District,2009-10,290,,12.8,27.2,60.0,
,098,,Norfolk School District,2009-10,13,,23.1,76.9,0.0,
,099,,North Branford School District,2009-10,131,,16.0,29.8,54.2,
,100,,North Canaan School District,2009-10,39,,25.6,30.8,43.6,
,101,,North Haven School District,2009-10,251,,26.7,46.2,27.1,
,102,,North Stonington School District,2009-10,66,,16.7,63.6,19.7,
,103,,Norwalk School District,2009-10,953,,26.2,39.7,34.1,
,104,,Norwich School District,2009-10,387,,33.3,36.7,30.0,
,106,,Old Saybrook School District,2009-10,102,,12.7,25.5,61.8,
,107,,Orange School District,2009-10,161,,1.2,12.4,86.3,
,108,,Oxford School District,2009-10,176,,6.8,19.3,73.9,
,109,,Plainfield School District,2009-10,181,,33.7,55.8,10.5,
,110,,Plainville School District,2009-10,167,,24.0,55.7,20.4,
,111,,Plymouth School District,2009-10,105,,18.1,42.9,39.0,
,112,,Pomfret School District,2009-10,44,,11.4,38.6,50.0,
,113,,Portland School District,2009-10,108,,13.9,69.4,16.7,
,114,,Preston School District,2009-10,36,,8.3,11.1,80.6,
,116,,Putnam School District,2009-10,105,,27.6,36.2,36.2,
,117,,Redding School District,2009-10,115,,16.5,33.0,50.4,
,206,,Regional School District 06,2009-10,66,,22.7,45.5,31.8,
